timestep;mesh  1  face  centerpoint;mesh  1  color  code;mesh  1  normal;Mesh  1  face  centerpoint  to  Mesh  1  face  n+1  centerpoint  distance;Mesh  1  face  centerpoint  vector  to  Mesh  1  face  n+1  centerpoint  vector  angle
158;(538.5,  82.25,  25);(76,31,138);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(82,23,133);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(225,16,84);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(59,183,35);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(77,186,11);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(44,181,55);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(47,182,51);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(83,188,9);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(159,0,119);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(224,15,86);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(126,0,120);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(227,17,81);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(135,0,119);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(222,13,91);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(140,0,119);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(178,0,119);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(75,185,14);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(26,179,79);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(32,180,72);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(232,22,70);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(204,0,118);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(232,23,69);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(196,0,118);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(235,26,63);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(75,31,138);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(68,39,142);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(111,0,120);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(91,13,127);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(120,0,120);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(86,19,131);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(125,0,120);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(10,185,158);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(8,187,174);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(14,181,122);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(6,188,187);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(88,16,129);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(224,15,87);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(5,189,200);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(8,186,171);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(208,0,118);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(15,180,113);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(28,106,180);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(14,181,123);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(16,180,108);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(16,180,105);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(17,179,98);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(157,0,119);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(84,22,132);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(75,32,138);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(38,76,163);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(28,108,181);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(35,180,67);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(115,0,120);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(108,0,120);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(81,187,8);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(87,189,9);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(30,101,178);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(27,110,182);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(10,185,159);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(12,157,209);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(8,186,174);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(4,189,201);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(5,189,199);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(102,1,121);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(162,0,119);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(169,0,119);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(184,0,118);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(14,181,124);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(9,186,167);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(12,183,135);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(11,184,148);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(9,185,162);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(64,44,145);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(63,45,146);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(33,180,69);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(57,52,150);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(25,179,81);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(38,74,162);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(30,180,75);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(201,0,118);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(228,19,78);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(228,19,77);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(10,184,154);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(33,92,173);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(21,129,193);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(29,104,179);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(22,126,191);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(33,92,172);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(149,0,119);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(166,0,119);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(183,0,119);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(154,0,119);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(145,0,119);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(99,4,122);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(142,0,119);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(37,180,65);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(203,0,118);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(172,0,119);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(188,0,118);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(101,2,121);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(205,0,118);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(194,0,118);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(121,0,120);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(34,180,68);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(243,56,2);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(243,55,3);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(242,53,8);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(229,20,75);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(230,21,73);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(192,0,118);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(229,19,76);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(229,19,77);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(50,60,154);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(2,192,224);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(12,183,143);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(112,0,120);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(15,181,118);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(110,0,120);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(117,0,120);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(114,0,120);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(13,153,207);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(3,184,225);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(211,2,115);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(73,185,16);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(88,189,10);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(231,21,72);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(232,23,68);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(3,190,209);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(215,5,108);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(216,6,105);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(148,0,119);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(127,203,16);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(186,0,118);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(173,0,119);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(107,0,120);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(243,57,0);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(44,66,158);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(206,0,118);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(54,55,152);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(143,0,119);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(48,62,155);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(158,0,119);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(161,0,119);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(9,185,161);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(16,179,105);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(12,183,139);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(16,180,106);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(21,128,192);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(7,187,183);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(18,139,199);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(21,130,194);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(15,148,204);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(16,180,107);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(11,183,144);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(180,0,119);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(167,0,119);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(8,168,216);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(29,179,75);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(66,41,143);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(83,23,133);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(127,0,120);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(118,0,120);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(13,182,129);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(174,0,119);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(218,9,99);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(179,0,119);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(156,0,119);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(137,0,119);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(9,186,166);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(18,178,92);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(20,178,87);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(24,179,82);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(22,179,85);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(13,182,134);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(16,179,104);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(15,147,204);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(13,183,135);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(25,117,186);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(16,179,102);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(4,190,205);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(9,186,165);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(17,178,94);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(12,183,142);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(1,192,226);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(22,125,191);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(38,75,162);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(20,133,196);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(22,127,192);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(202,0,118);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(7,173,218);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(77,29,137);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(69,185,22);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(46,64,157);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(50,59,154);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(52,57,152);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(17,179,102);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(19,178,88);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(11,184,150);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(14,181,121);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(17,179,99);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(2,190,228);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(36,81,166);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(39,73,162);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(15,147,203);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(147,211,20);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(11,161,212);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(135,206,17);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(17,143,201);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(68,40,143);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(74,33,139);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(41,70,160);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(30,99,176);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(11,184,145);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(32,96,174);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(8,170,216);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(37,77,164);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(52,58,153);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(58,51,149);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(61,48,147);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(54,55,151);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(43,181,57);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(46,182,53);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(15,181,119);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(26,114,185);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(9,166,214);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(29,105,180);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(33,91,172);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(36,82,167);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(41,69,159);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(33,90,171);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(47,63,156);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(2,189,228);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(46,64,156);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(53,57,152);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(51,58,153);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(34,89,170);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(32,95,174);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(37,78,164);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(35,85,169);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(209,233,30);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(76,186,13);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(218,236,32);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(59,183,34);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(70,37,141);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(40,71,161);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(45,66,157);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(98,6,123);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(101,3,121);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(26,113,184);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(19,135,197);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(14,150,205);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(6,175,219);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(25,115,185);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(25,118,187);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(2,188,226);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(9,165,214);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(34,86,169);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(19,137,198);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(30,102,178);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(6,176,220);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(4,190,204);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(12,183,141);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(14,181,119);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(6,188,185);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(35,84,168);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(30,101,177);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(30,100,177);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(49,182,49);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(60,184,33);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(60,183,34);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(79,186,9);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(13,182,131);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(15,181,117);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(7,187,182);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(5,189,197);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(62,184,30);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(38,181,64);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(12,183,138);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(28,105,180);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(13,182,130);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(7,187,176);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(2,191,220);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(9,185,164);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(6,188,192);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(15,146,203);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(4,182,224);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(13,155,208);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(182,223,26);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(220,237,32);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(98,193,11);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(85,188,9);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(10,162,212);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(31,98,176);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(11,162,212);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(31,99,176);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(16,146,203);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(137,207,18);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(161,216,22);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(204,231,29);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(206,232,30);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(7,187,179);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(11,184,149);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(8,186,172);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(94,191,11);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(132,205,17);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(90,190,10);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(101,194,12);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(14,181,125);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(34,89,171);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(3,190,212);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(10,184,151);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(4,189,200);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(45,182,54);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(42,181,58);(-0.83,  0.55,  0);2.15;0.16
158;(538.5,  82.25,  25);(219,237,32);(-0.83,  0.55,  0);2.15;0.16
