Year,mesh 1 face centerpoint,mesh 1 color code,mesh 1 normal,Mesh 1 face centerpoint to Mesh 1 face n+1 centerpoint distance,Mesh 1 face centerpoint vector to Mesh 1 face n+1 centerpoint vector angle
1985,"(26.87, 22.13, 28.52)","(243,57,0)","(-0.25, 0.86, -0.44)",43.09,36.05
1985,"(2.23, 0.8, 0.33)","(243,57,0)","(0.25, -0.85, 0.46)",0.32,3.27
1985,"(1.98, 0.66, 0.18)","(243,57,0)","(-0.25, 0.86, -0.44)",0.35,2.5
1985,"(1.64, 0.58, 0.22)","(243,57,0)","(0.25, -0.86, 0.44)",3.03,0.51
1985,"(4.48, 1.57, 0.56)","(243,57,0)","(0.25, -0.87, 0.43)",0.64,0.18
1985,"(5.08, 1.77, 0.62)","(243,57,0)","(-0.25, 0.86, -0.44)",1.47,0.5
1985,"(3.71, 1.28, 0.42)","(243,57,0)","(-0.25, 0.87, -0.43)",0.42,1.19
1985,"(3.34, 1.12, 0.31)","(243,57,0)","(-0.25, 0.88, -0.39)",1.43,1.4
1985,"(1.98, 0.69, 0.23)","(243,57,0)","(-0.25, 0.86, -0.44)",1.81,20.99
1985,"(12.53, 9.06, 10.81)","(243,57,0)","(0.25, -0.86, 0.44)",2.08,0.97
1985,"(13.64, 10.1, 12.23)","(243,57,0)","(-0.25, 0.86, -0.44)",15.6,14.43
1985,"(4.5, 2.4, 2.2)","(243,57,0)","(-0.25, 0.86, -0.44)",1.62,13.11
1985,"(5.85, 2.34, 1.3)","(243,57,0)","(0.25, -0.87, 0.44)",2.8,4.09
1985,"(4.93, 3.11, 3.35)","(243,57,0)","(-0.25, 0.86, -0.44)",6.52,2.06
1985,"(9.4, 6.21, 6.95)","(243,57,0)","(0.25, -0.86, 0.44)",23.25,3.06
1985,"(24.57, 17.43, 20.54)","(243,57,0)","(0.25, -0.86, 0.44)",21.94,1.68
1985,"(38.12, 28.16, 34.06)","(243,57,0)","(0.25, -0.86, 0.44)",6.93,1.4
1985,"(41.39, 31.64, 39.08)","(243,57,0)","(-0.25, 0.86, -0.44)",13.51,1.3
1985,"(31.98, 25.25, 31.79)","(243,57,0)","(-0.25, 0.86, -0.44)",17.72,0.39
1985,"(21.19, 16.57, 20.74)","(243,57,0)","(-0.25, 0.86, -0.44)",19.67,4.52
1985,"(9.78, 6.86, 8)","(243,57,0)","(-0.25, 0.86, -0.44)",10.21,16.32
1985,"(3.74, 1.83, 1.48)","(243,57,0)","(0.25, -0.86, 0.44)",1.7,11.78
1985,"(4.23, 2.67, 2.88)","(243,57,0)","(-0.26, 0.86, -0.43)",1.31,2.95
1985,"(3.14, 2.12, 2.41)","(243,57,0)","(-0.24, 0.86, -0.44)",1.65,17.27
1985,"(24.52, 16.52, 18.75)","(243,57,0)","(0.25, -0.86, 0.44)",120.37,7.47
1985,"(5.54, 2.29, 1.38)","(243,57,0)","(-0.25, 0.87, -0.43)",3.62,20.83
1985,"(2.05, 1.34, 1.49)","(243,57,0)","(-0.23, 0.87, -0.44)",3.38,3.23
1985,"(4.22, 2.98, 3.49)","(243,56,2)","(0.25, -0.86, 0.44)",7.39,0.29
1985,"(15.98, 10.87, 12.43)","(243,57,0)","(-0.25, 0.86, -0.44)",4.14,0.99
1985,"(4.77, 3.41, 4.04)","(243,57,0)","(-0.25, 0.86, -0.44)",4.58,5.92
1985,"(1.89, 1.18, 1.26)","(243,57,0)","(-0.25, 0.86, -0.44)",1.46,18.4
1985,"(1.09, 0.45, 0.28)","(243,56,2)","(0.24, -0.87, 0.42)",0.15,5.5
1985,"(1.03, 0.38, 0.16)","(243,57,0)","(-0.25, 0.87, -0.43)",2.66,21.38
1985,"(2.8, 1.65, 1.68)","(243,57,0)","(0.25, -0.86, 0.44)",5.73,4.44
1985,"(6.72, 4.38, 4.85)","(243,57,0)","(0.25, -0.86, 0.44)",2.71,1.33
1985,"(8.47, 5.7, 6.45)","(243,57,0)","(-0.25, 0.86, -0.44)",1.66,2.91
1985,"(7.73, 4.86, 5.23)","(243,57,0)","(-0.25, 0.86, -0.44)",3.36,10.57
1985,"(6.37, 3.17, 2.67)","(243,57,0)","(-0.25, 0.86, -0.44)",2.18,2.36
1985,"(4.44, 2.33, 2.09)","(243,57,0)","(-0.25, 0.87, -0.44)",0.87,9.26
1985,"(3.87, 2.5, 2.73)","(243,57,1)","(0.25, -0.86, 0.44)",1.03,7.36
1985,"(2.82, 1.04, 0.45)","(243,57,0)","(-0.25, 0.86, -0.44)",16.31,30.07
1985,"(5.78, 2.81, 2.26)","(243,57,0)","(0.25, -0.87, 0.44)",8.53,15.79
1985,"(4.56, 2.1, 1.57)","(243,57,0)","(0.25, -0.87, 0.44)",11.81,10.18
1985,"(13.17, 7.58, 7.52)","(243,57,0)","(0.25, -0.86, 0.44)",18.3,7
1985,"(12.89, 10.51, 13.48)","(243,57,0)","(-0.25, 0.86, -0.44)",15.78,3.6
1985,"(2.77, 1.07, 0.54)","(243,57,0)","(0.25, -0.86, 0.44)",0.27,2.39
1985,"(2.51, 1.02, 0.6)","(243,57,0)","(-0.25, 0.86, -0.44)",0.68,7.17
1985,"(3.14, 1.08, 0.35)","(243,57,0)","(0.25, -0.86, 0.44)",2.56,1.62
1985,"(5.58, 1.84, 0.47)","(243,57,0)","(0.25, -0.85, 0.46)",59.21,38.01
1985,"(39.49, 31.14, 39.17)","(243,57,0)","(0.25, -0.86, 0.44)",61.51,2.28
1985,"(73.77, 61.67, 80.11)","(243,57,0)","(-0.25, 0.86, -0.44)",55.11,0.51
1985,"(41.77, 34.45, 44.44)","(243,57,0)","(-0.25, 0.86, -0.44)",59.53,10.29
1985,"(7.75, 4.99, 5.47)","(243,57,0)","(-0.24, 0.86, -0.44)",4.52,9.56
1985,"(5.26, 2.74, 2.44)","(243,57,0)","(-0.25, 0.86, -0.44)",4.9,11.92
1985,"(7.65, 5.2, 5.94)","(243,57,0)","(0.25, -0.86, 0.44)",17.78,8.24
1985,"(16.93, 14.08, 18.24)","(243,57,0)","(-0.25, 0.86, -0.44)",2.41,0.47
1985,"(8.55, 3.1, 1.28)","(243,57,0)","(0.22, -0.97, -0.07)",3.12,5.54
1985,"(8.6, 6.46, 7.91)","(243,57,0)","(-0.25, 0.86, -0.44)",23.28,2.74
1985,"(9.27, 6.5, 7.58)","(243,57,0)","(0.25, -0.86, 0.44)",8.14,1.48
1985,"(15.18, 10.28, 11.7)","(236,28,58)","(0.25, -0.86, 0.44)",1.23,0.23
1985,"(8.61, 6.47, 7.9)","(243,57,0)","(-0.25, 0.86, -0.44)",6.25,2.03
1985,"(2.14, 0.77, 0.32)","(240,46,23)","(-0.25, 0.86, -0.44)",0.95,2.7
1985,"(1.27, 0.43, 0.13)","(243,57,0)","(-0.25, 0.86, -0.44)",0.29,1.87
1985,"(1.55, 0.5, 0.11)","(243,57,0)","(0.24, -0.85, 0.47)",22.61,38.12
1985,"(15, 11.62, 14.48)","(243,57,0)","(0.25, -0.86, 0.44)",43.34,3.18
1985,"(39.39, 33.11, 43.14)","(243,57,0)","(-0.25, 0.86, -0.43)",21.35,0.63
1985,"(51.15, 43.72, 57.45)","(243,57,0)","(-0.25, 0.86, -0.44)",22.93,0.13
1985,"(64.2, 55.07, 72.5)","(243,57,0)","(0.25, -0.86, 0.44)",63.52,1.2
1985,"(28.38, 23.58, 30.54)","(243,56,2)","(-0.25, 0.86, -0.44)",44.1,25.78
1985,"(3.69, 1.7, 1.27)","(243,57,0)","(-0.25, 0.86, -0.44)",1.09,12.37
1985,"(3.35, 1.16, 0.39)","(243,57,1)","(0.25, -0.87, 0.42)",0.11,0.62
1985,"(3.44, 1.2, 0.44)","(243,57,0)","(-0.25, 0.86, -0.45)",1.95,15.12
1985,"(4.86, 2.66, 2.5)","(243,57,0)","(0.25, -0.86, 0.44)",0.96,5.54
1985,"(5.6, 3.94, 4.63)","(242,53,7)","(-0.25, 0.86, -0.44)",0.88,0.16
1985,"(10.26, 7.06, 8.14)","(243,57,0)","(0.25, -0.86, 0.44)",17.33,7
1985,"(19.25, 15.72, 20.16)","(243,57,0)","(0.25, -0.86, 0.43)",10.59,0.04
1985,"(2.66, 0.87, 0.21)","(243,57,0)","(-0.25, 0.88, -0.41)",0.4,6.71
1985,"(8.4, 2.72, 0.6)","(243,57,0)","(-0.25, 0.87, -0.43)",3.09,0.15
1985,"(5.47, 1.76, 0.38)","(243,57,0)","(-0.18, 0.64, -0.75)",1.94,0.48
1985,"(3.62, 1.18, 0.28)","(243,57,0)","(-0.25, 0.87, -0.42)",1.6,3.16
1985,"(2.08, 0.74, 0.27)","(243,57,0)","(0.25, -0.87, 0.43)",4.07,2.36
1985,"(5.95, 1.98, 0.54)","(243,57,0)","(0.25, -0.86, 0.44)",4.27,0.56
1985,"(10, 3.29, 0.81)","(243,57,0)","(0.25, -0.87, 0.43)",1.76,0.83
1985,"(8.31, 2.79, 0.79)","(243,57,0)","(-0.25, 0.87, -0.43)",3.61,1.91
1985,"(4.87, 1.72, 0.62)","(243,57,0)","(-0.25, 0.86, -0.44)",1.9,1.62
1985,"(3.07, 1.12, 0.48)","(243,57,0)","(-0.25, 0.86, -0.44)",1.74,1.79
1985,"(1.44, 0.55, 0.27)","(243,57,0)","(-0.25, 0.86, -0.44)",0.79,2.95
1985,"(2.2, 0.78, 0.3)","(243,57,0)","(0.25, -0.87, 0.43)",0.5,4.31
1985,"(18.15, 15.28, 19.93)","(243,56,3)","(0.25, -0.86, 0.44)",17.71,4.46
1985,"(30.13, 25.16, 32.67)","(243,57,0)","(-0.25, 0.86, -0.44)",13.4,1.2
1985,"(15.93, 9.34, 9.43)","(243,57,0)","(0.25, -0.86, 0.44)",1.84,0.52
1985,"(17.45, 10.12, 10.1)","(243,57,0)","(0.25, -0.86, 0.44)",1.63,0.07
1985,"(21.22, 18.3, 24.14)","(243,57,0)","(0.26, -0.87, 0.43)",0.47,0.11
1985,"(4, 1.6, 0.89)","(243,57,0)","(-0.25, 0.87, -0.44)",0.53,3.74
1984,"(5.18, 1.06, 1.08)","(243,57,0)","(0.01, -0.73, 0.68)",2.38,0.93
1984,"(21.96, 4.09, 4.18)","(243,57,0)","(0, 0.72, -0.69)",1.62,0.14
1984,"(12.78, 2.41, 2.46)","(243,57,0)","(0, 0.73, -0.69)",9.49,0.17
1984,"(7.08, 1.52, 1.55)","(243,57,0)","(-0.01, 0.73, -0.68)",5.83,0.78
1984,"(39.54, 5.78, 5.85)","(243,57,0)","(-0.01, 0.73, -0.68)",12.92,0.77
1984,"(52.22, 7.37, 7.45)","(243,57,0)","(0, 0.7, -0.71)",12.88,0.4
1984,"(16.03, 2.97, 3.03)","(243,57,0)","(0, -0.72, 0.69)",11.19,1.46
1984,"(1.8, 0.26, 0.27)","(243,57,0)","(0, -0.7, 0.72)",14.75,3.06
1984,"(20.41, 3.77, 3.84)","(243,57,0)","(0, -0.72, 0.69)",8.06,0.18
1984,"(36.51, 5.96, 6.05)","(243,57,0)","(0, 0.73, -0.69)",18.14,0.03
1984,"(24.46, 4.17, 4.25)","(243,57,0)","(0, 0.72, -0.69)",12.31,0.59
1984,"(7.43, 1.32, 1.35)","(243,56,2)","(0, 0.72, -0.69)",5.57,0.82
1984,"(12.7, 2.6, 2.66)","(243,57,0)","(0.01, -0.73, 0.68)",5.58,2.07
1984,"(17.59, 3.8, 3.89)","(243,57,0)","(0, -0.72, 0.69)",5.18,0.85
1984,"(13.84, 2.66, 2.72)","(243,57,0)","(0, 0.72, -0.69)",4.09,1.81
1984,"(7.76, 1.43, 1.46)","(243,57,0)","(0, 0.72, -0.69)",6.33,0.62
1984,"(1.4, 0.2, 0.21)","(241,50,13)","(0, 0.7, -0.71)",0.41,0.09
1984,"(1.4, 0.2, 0.21)","(243,57,1)","(0, 0.7, -0.71)",0.41,0.09
1984,"(1.4, 0.2, 0.21)","(243,57,0)","(0, 0.7, -0.71)",0.41,0.09
1984,"(0.52, 0.08, 0.08)","(243,57,0)","(0, -0.71, 0.71)",0.9,0.64
1984,"(2.33, 0.35, 0.35)","(243,57,0)","(0, -0.72, 0.7)",1.85,0.28
1984,"(2.51, 0.37, 0.37)","(243,57,0)","(0, 0.7, -0.71)",0.18,0.22
1984,"(21.14, 4.84, 4.96)","(243,57,0)","(0.01, -0.73, 0.68)",19.7,6.38
1984,"(28.37, 6.48, 6.64)","(243,57,0)","(-0.01, 0.73, -0.69)",7.6,0.04
1984,"(21.12, 4.84, 4.96)","(243,57,0)","(0, 0.71, -0.71)",7.62,0.06
1984,"(1.11, 0.23, 0.23)","(243,57,0)","(0, 0.71, -0.7)",21.07,1.85
1984,"(10.01, 1.52, 1.54)","(243,57,0)","(0, -0.73, 0.69)",9.09,4.14
1984,"(2.96, 0.56, 0.58)","(243,57,0)","(-0.01, -0.7, 0.71)",1.24,1.11
1984,"(4.29, 0.94, 0.96)","(243,57,0)","(0.02, 0.68, -0.73)",1.43,2.16
1984,"(3.51, 0.8, 0.82)","(243,57,0)","(0, 0.72, -0.69)",0.8,0.69
1984,"(0.77, 0.17, 0.18)","(243,57,0)","(0, 0.72, -0.69)",2.88,0.38
1984,"(7.09, 1.6, 1.64)","(243,57,0)","(0.01, -0.73, 0.69)",6.64,0.3
1984,"(18.92, 4.28, 4.38)","(243,57,0)","(0.01, -0.73, 0.68)",12.44,0.03
1984,"(31.13, 7.01, 7.18)","(243,57,0)","(0, -0.72, 0.69)",12.82,0.07
1984,"(34.08, 7.48, 7.66)","(243,57,0)","(0, -0.72, 0.69)",3.03,0.43
1984,"(1.4, 0.2, 0.21)","(243,55,4)","(0, 0.7, -0.71)",0.41,0.09
1984,"(1.4, 0.2, 0.21)","(242,53,9)","(0, 0.7, -0.71)",0.41,0.09
1984,"(1.4, 0.2, 0.21)","(242,52,10)","(0, 0.7, -0.71)",0.41,0.09
1984,"(23.32, 3.32, 3.36)","(243,57,0)","(0, -0.72, 0.69)",22.93,6.49
1984,"(59.34, 8.54, 8.65)","(243,57,0)","(0, -0.73, 0.69)",36.78,0.13
1984,"(83.62, 12.09, 12.24)","(243,57,0)","(0, -0.72, 0.69)",24.8,0.05
1984,"(54.69, 8, 8.1)","(243,57,0)","(0, 0.72, -0.69)",29.51,0.13
1984,"(8.78, 1.48, 1.51)","(243,57,0)","(0, 0.73, -0.69)",46.84,1.78
1984,"(2.28, 0.46, 0.47)","(243,57,0)","(-0.01, 0.73, -0.68)",6.66,2.55
1984,"(0.65, 0.15, 0.15)","(243,57,0)","(-0.01, 0.73, -0.69)",1.69,1.99
1984,"(4.15, 0.96, 0.98)","(243,57,0)","(-0.01, -0.7, 0.71)",3.69,0.29
1984,"(13.27, 2.03, 2.06)","(243,57,0)","(0, 0.72, -0.69)",3.34,0.1
1984,"(5.81, 1.09, 1.11)","(243,57,0)","(0, -0.73, 0.69)",8.32,3.13
1984,"(21.41, 4.66, 4.78)","(243,57,0)","(0, -0.72, 0.69)",16.42,2.33
1984,"(20.5, 4.48, 4.59)","(243,57,0)","(0, 0.73, -0.69)",0.95,0.06
1984,"(3.68, 0.72, 0.74)","(243,57,0)","(-0.01, 0.73, -0.68)",17.66,1.7
1984,"(1.77, 0.31, 0.32)","(243,57,0)","(0, -0.69, 0.73)",2,1.54
1984,"(50.43, 7.49, 7.59)","(243,57,0)","(0, 0.72, -0.69)",8.15,0.02
1984,"(33.16, 4.78, 4.84)","(243,57,0)","(0, 0.72, -0.69)",17.7,0.35
1984,"(1.24, 0.25, 0.26)","(243,57,0)","(0.02, -0.75, 0.66)",32.56,4.63
1984,"(5.98, 1.02, 1.04)","(243,57,0)","(0, -0.72, 0.69)",4.87,2.53
1984,"(9.99, 1.64, 1.67)","(243,55,4)","(0, -0.7, 0.71)",4.11,0.5
1984,"(9.3, 1.58, 1.61)","(243,57,0)","(-0.01, 0.74, -0.68)",0.7,0.45
1984,"(7.95, 1.45, 1.48)","(243,57,0)","(0, 0.72, -0.69)",1.36,0.97
1984,"(6.71, 1.18, 1.2)","(243,57,0)","(0, 0.72, -0.69)",1.3,0.53
1984,"(25.14, 5.57, 5.7)","(243,57,0)","(0, 0.72, -0.69)",9.35,0.15
1984,"(1.4, 0.2, 0.21)","(242,54,7)","(0, 0.7, -0.71)",0.41,0.09
1984,"(1.4, 0.2, 0.21)","(242,53,8)","(0, 0.7, -0.71)",0.41,0.09
1984,"(2.35, 0.47, 0.49)","(243,57,0)","(0, -0.71, 0.71)",1.93,2.25
1984,"(4.72, 0.94, 0.97)","(243,57,0)","(0.01, -0.73, 0.69)",2.46,0.17
1984,"(4.39, 0.87, 0.89)","(243,57,0)","(0, 0.72, -0.7)",0.35,0.16
1984,"(2.21, 0.48, 0.49)","(243,57,0)","(-0.01, 0.73, -0.69)",2.25,1.41
1984,"(0.83, 0.19, 0.19)","(242,55,4)","(0, 0.71, -0.7)",1.44,0.72
1984,"(55.08, 11.6, 11.87)","(243,55,4)","(0, -0.72, 0.69)",4.42,1.31
1984,"(48.82, 8.16, 8.3)","(242,53,8)","(0, 0.72, -0.69)",7.99,3.36
1984,"(54.28, 10.34, 10.56)","(243,57,0)","(0, -0.72, 0.69)",6.3,1.82
1984,"(32.38, 7.26, 7.44)","(243,57,0)","(0, 0.72, -0.69)",22.33,2.57
1984,"(10.55, 2.21, 2.26)","(243,57,0)","(0, -0.72, 0.69)",23,1.12
1984,"(20.55, 4.55, 4.67)","(243,57,0)","(0.02, -0.76, 0.65)",10.55,0.92
1984,"(12.48, 2.71, 2.78)","(243,57,0)","(0, 0.72, -0.7)",8.49,0.32
1984,"(2.62, 0.47, 0.48)","(242,54,5)","(0, -0.72, 0.7)",10.37,2.9
1984,"(26.06, 4.22, 4.29)","(243,57,0)","(0, -0.72, 0.69)",22.4,5.29
1984,"(14.04, 2.05, 2.07)","(243,57,0)","(0, -0.71, 0.7)",0.77,0.57
1984,"(14.01, 2.07, 2.09)","(243,57,0)","(0, 0.73, -0.69)",0.04,0.14
1984,"(47.56, 7.14, 7.24)","(243,57,0)","(0, 0.72, -0.69)",10.86,0.12
1984,"(13.24, 2.43, 2.47)","(243,57,0)","(0, 0.72, -0.69)",34.97,2.6
1984,"(6.72, 1.4, 1.43)","(243,57,0)","(-0.01, 0.74, -0.68)",6.68,1.92
1984,"(8.36, 1.48, 1.52)","(243,57,0)","(0, -0.72, 0.69)",1.64,2.34
1984,"(42.45, 6.32, 6.4)","(243,57,0)","(0, -0.72, 0.69)",34.78,2.28
1984,"(34.01, 4.78, 4.84)","(243,57,0)","(0, 0.7, -0.72)",8.91,0.02
1984,"(2.09, 0.42, 0.43)","(243,57,0)","(0.01, -0.73, 0.69)",32.52,4.74
1984,"(5.07, 1.12, 1.15)","(243,57,1)","(0.02, 0.67, -0.74)",3.14,1.52
1984,"(10.96, 2.36, 2.42)","(243,57,0)","(0, -0.72, 0.69)",6.15,0.43
1984,"(20.07, 4.39, 4.49)","(243,57,0)","(0, -0.72, 0.69)",9.56,0.23
1984,"(28.4, 6.23, 6.38)","(243,57,0)","(0, -0.73, 0.69)",8.74,0.06
1984,"(36.68, 8.25, 8.46)","(242,54,6)","(0, 0.72, -0.69)",8.77,0.43
1984,"(34.82, 8.01, 8.21)","(243,57,0)","(-0.01, 0.73, -0.68)",1.89,0.38
1984,"(6.29, 0.94, 0.96)","(243,57,0)","(-0.01, 0.73, -0.68)",0.54,2.02
1984,"(4.13, 0.68, 0.69)","(243,57,0)","(0, -0.72, 0.69)",22.15,4.39
1984,"(4.24, 0.73, 0.75)","(243,57,0)","(0, 0.71, -0.7)",0.13,0.67
1984,"(6.93, 1, 1.01)","(243,57,0)","(0.01, -0.75, 0.66)",6.63,3.15
1984,"(7.25, 1.06, 1.08)","(243,57,0)","(-0.01, 0.75, -0.66)",0.33,0.21
1984,"(1.41, 0.23, 0.24)","(243,56,1)","(-0.01, -0.66, 0.75)",5.96,1.48
1984,"(43.79, 10.01, 10.26)","(243,55,3)","(0, -0.72, 0.69)",44.63,4.86
1984,"(58.68, 13.38, 13.71)","(243,57,0)","(0, -0.72, 0.7)",15.65,0.05
1984,"(27.71, 3.91, 3.96)","(243,57,0)","(0.01, -0.74, 0.68)",27.68,5.5
1984,"(56.08, 7.9, 7.99)","(243,57,0)","(0, -0.69, 0.72)",28.93,0.03
1984,"(39.77, 6.28, 6.38)","(243,57,0)","(0, -0.72, 0.7)",16.47,1.36
1984,"(25.15, 4.25, 4.33)","(243,57,0)","(0, 0.72, -0.69)",14.9,0.88
1984,"(25.88, 4.42, 4.5)","(243,57,0)","(0, -0.72, 0.69)",0.77,0.13
1984,"(28.44, 6.2, 6.35)","(243,57,0)","(0, 0.72, -0.69)",3.63,3.63
1984,"(32.57, 7.47, 7.65)","(243,57,0)","(-0.01, 0.73, -0.68)",4.51,0.84
1984,"(24.12, 5.56, 5.7)","(243,57,0)","(0, 0.71, -0.7)",8.88,0.1
1984,"(9.37, 2.11, 2.16)","(243,57,0)","(-0.13, 0.93, -0.36)",7.15,3.48
1984,"(63.31, 9.23, 9.35)","(243,57,0)","(0, -0.72, 0.69)",37.92,1.28
1984,"(58.21, 8.65, 8.77)","(243,57,0)","(0, -0.72, 0.69)",5.17,0.22
1984,"(39.9, 8.94, 9.16)","(243,57,0)","(0, 0.72, -0.69)",16.84,0.33
1984,"(37.09, 8.43, 8.64)","(243,57,0)","(-0.01, 0.73, -0.68)",2.9,0.24
1984,"(37.68, 7.89, 8.07)","(243,57,0)","(0, -0.71, 0.7)",0.98,1.35
1984,"(27.93, 4.12, 4.17)","(243,57,0)","(0, 0.72, -0.69)",11.16,4.82
1984,"(42.74, 6.02, 6.09)","(243,57,0)","(-0.01, 0.76, -0.65)",15.05,0.52
1984,"(13.59, 2.68, 2.75)","(243,57,0)","(0, -0.72, 0.69)",0.37,1.48
1984,"(12.77, 2.32, 2.36)","(243,57,0)","(0, 0.72, -0.69)",0.98,1.25
1984,"(16.7, 2.62, 2.66)","(243,57,0)","(-0.04, -0.51, 0.86)",3.95,1.93
1984,"(14.67, 2.46, 2.51)","(243,57,0)","(0, 0.72, -0.7)",2.04,0.87
1984,"(4.87, 1.09, 1.11)","(243,57,0)","(0.03, 0.64, -0.76)",9.99,4.24
1984,"(4.32, 0.97, 0.99)","(243,57,0)","(-0.06, -0.59, 0.8)",0.58,0.07
1984,"(4.68, 1.06, 1.08)","(243,57,0)","(-0.01, 0.73, -0.68)",0.38,0.13
1984,"(13.24, 2.38, 2.42)","(243,57,0)","(0, -0.72, 0.69)",8.76,3.54
1984,"(48.17, 10.93, 11.2)","(242,51,12)","(0, -0.72, 0.69)",13.99,0.23
1984,"(3.46, 0.49, 0.5)","(243,57,0)","(0.19, -0.79, -0.58)",2.9,0.62
1984,"(0.43, 0.08, 0.08)","(243,57,0)","(0.02, 0.67, -0.74)",3.09,3.31
1984,"(37.32, 8.05, 8.25)","(243,57,0)","(0, 0.73, -0.69)",15.26,0.4
1984,"(32.15, 7.08, 7.25)","(243,57,0)","(0, 0.72, -0.69)",5.35,0.33
1984,"(22.37, 5.14, 5.27)","(243,57,0)","(-0.01, 0.74, -0.67)",10.17,0.72
1984,"(1.27, 0.27, 0.28)","(243,57,0)","(0.02, 0.67, -0.74)",22.22,1.19
1984,"(0.56, 0.12, 0.12)","(243,57,0)","(0, 0.71, -0.71)",0.74,0.35
1984,"(18.35, 2.89, 2.93)","(243,57,0)","(0, 0.72, -0.69)",48.69,1.59
1984,"(8.73, 1.65, 1.69)","(243,57,0)","(0, -0.72, 0.69)",9.78,2.5
1984,"(12.17, 2.52, 2.58)","(243,57,0)","(0, 0.71, -0.7)",3.66,1.37
1984,"(11.95, 2.61, 2.67)","(243,57,0)","(-0.01, 0.73, -0.68)",0.25,0.84
1984,"(8.64, 1.85, 1.89)","(243,57,0)","(-0.01, 0.73, -0.68)",3.48,0.33
1984,"(6.18, 1.3, 1.33)","(243,57,0)","(-0.03, 0.77, -0.64)",2.58,0.27
1984,"(7.92, 1.54, 1.58)","(243,57,0)","(0, -0.72, 0.69)",1.77,1.18
1984,"(12.63, 2.3, 2.35)","(243,57,0)","(0, -0.72, 0.69)",4.83,0.97
1984,"(18.84, 3.08, 3.13)","(243,57,0)","(0, -0.72, 0.69)",6.37,5.15
1984,"(10.48, 2.41, 2.47)","(243,57,0)","(-0.01, 0.74, -0.67)",1.19,0.36
1984,"(23.91, 5.25, 5.38)","(243,57,0)","(0, -0.72, 0.69)",14.03,0.77
1984,"(10.75, 2.16, 2.21)","(243,57,0)","(0, 0.72, -0.69)",14.01,2.36
1984,"(5.39, 1.17, 1.2)","(243,57,0)","(-0.01, 0.73, -0.68)",5.54,1.23
1984,"(12.88, 2.58, 2.64)","(243,57,0)","(0, -0.72, 0.69)",7.76,1.28
1984,"(16.45, 3.47, 3.56)","(243,57,0)","(-0.01, 0.73, -0.69)",3.79,0.82
1984,"(13.52, 2.93, 3.01)","(243,57,0)","(0.01, -0.73, 0.68)",3.03,0.44
1984,"(5.71, 1.22, 1.24)","(243,57,0)","(0, -0.73, 0.69)",2.07,2.19
1984,"(6.37, 1.3, 1.33)","(243,57,0)","(-0.01, -0.7, 0.72)",0.67,0.67
1984,"(6.11, 1.17, 1.19)","(243,57,0)","(0, 0.72, -0.69)",0.32,1
1984,"(13.12, 1.97, 2)","(243,57,0)","(0.02, -0.77, 0.64)",7.1,3.2
1984,"(20.16, 3.05, 3.1)","(243,57,0)","(0, -0.72, 0.69)",7.21,0.1
1984,"(18.13, 3, 3.05)","(243,56,2)","(0, 0.72, -0.7)",2.03,1.1
1984,"(15.35, 2.78, 2.83)","(243,56,3)","(0, 0.73, -0.69)",2.8,1.21
1984,"(12.7, 2.59, 2.65)","(243,55,3)","(0, 0.72, -0.69)",2.66,1.78
1984,"(26.82, 4.18, 4.24)","(243,57,0)","(0, -0.73, 0.69)",13.82,1.86
1984,"(50.47, 11.27, 11.54)","(243,56,1)","(-0.01, 0.74, -0.68)",2.35,0.27
1984,"(51.78, 11.45, 11.73)","(243,57,0)","(0, -0.72, 0.69)",1.34,0.16
1984,"(39.6, 5.57, 5.63)","(243,57,0)","(0, -0.7, 0.71)",12.88,0.04
1984,"(2.72, 0.4, 0.4)","(243,57,0)","(0, -0.7, 0.71)",37.61,0.44
1984,"(3.72, 0.59, 0.6)","(243,57,0)","(0, -0.73, 0.68)",1.04,1
1984,"(52.08, 9.64, 9.84)","(243,55,4)","(0, -0.72, 0.69)",50.06,2.07
1984,"(65.41, 11.62, 11.84)","(243,55,3)","(0, 0.72, -0.69)",13.62,0.58
1984,"(1.4, 0.2, 0.21)","(242,54,6)","(0, 0.7, -0.71)",0.41,0.09
1984,"(1.4, 0.2, 0.21)","(243,56,1)","(0, 0.7, -0.71)",0.41,0.09
1984,"(1.4, 0.2, 0.21)","(242,54,5)","(0, 0.7, -0.71)",0.41,0.09
1984,"(1.4, 0.2, 0.21)","(242,55,5)","(0, 0.7, -0.71)",0.41,0.09
1984,"(1.4, 0.2, 0.21)","(242,55,4)","(0, 0.7, -0.71)",0.41,0.09
1984,"(2.91, 0.56, 0.57)","(243,57,0)","(0.19, 0.52, -0.83)",4.39,1.69
1983,"(3.23, 1.53, 1.72)","(243,57,0)","(0.06, -0.8, 0.6)",0.48,0.5
1983,"(2.39, 1.06, 1.19)","(243,57,0)","(0.06, -0.79, 0.61)",1.1,1.78
1983,"(1.66, 0.78, 0.88)","(243,56,1)","(0.06, -0.81, 0.59)",0.84,1.62
1983,"(1.17, 0.56, 0.64)","(243,57,0)","(0.06, -0.8, 0.59)",0.59,0.73
1983,"(1.04, 0.52, 0.59)","(243,57,0)","(-0.06, 0.8, -0.6)",0.14,1.09
1983,"(11.21, 7.06, 8.36)","(243,57,0)","(-0.04, 0.79, -0.61)",14.37,7.25
