Major_dist,Major_link,Major_points
12.75,22,({184.5, 203, 0}{179, 191.5, 0})
16.62,5,({184.5, 203, 0}{196.5, 191.5, 0})
1.41,26,({185.5, 204, 0}{184.5, 203, 0})
12.21,16,({185.5, 204, 0}{195.5, 197, 0})
12.75,21,({185.5, 204, 0}{180, 192.5, 0})
14.09,22,({185.5, 204, 0}{179, 191.5, 0})
16.65,5,({185.5, 204, 0}{196.5, 191.5, 0})
9.55,32,({261, 146, 0}{270.5, 145, 0})
11.66,29,({261, 146, 0}{267, 156, 0})
17.95,25,({261, 146, 0}{265, 163.5, 0})
17.95,24,({261, 146, 0}{265, 163.5, 0})
21.91,19,({261, 146, 0}{241.5, 136, 0})
7.76,25,({267, 156, 0}{265, 163.5, 0})
7.76,24,({267, 156, 0}{265, 163.5, 0})
11.54,32,({267, 156, 0}{270.5, 145, 0})
11.66,28,({267, 156, 0}{261, 146, 0})
19.45,13,({267, 156, 0}{253.5, 170, 0})
13.12,22,({166.5, 187.5, 0}{179, 191.5, 0})
14.4,21,({166.5, 187.5, 0}{180, 192.5, 0})
19.16,15,({166.5, 187.5, 0}{185.5, 185, 0})
19.24,14,({166.5, 187.5, 0}{185.5, 184.5, 0})
23.75,26,({166.5, 187.5, 0}{184.5, 203, 0})
12.21,40,({259.5, 203.5, 0}{266.5, 213.5, 0})
21.91,11,({259.5, 203.5, 0}{249.5, 184, 0})
23.16,7,({259.5, 203.5, 0}{247, 184, 0})
29.27,8,({259.5, 203.5, 0}{230.5, 199.5, 0})
30.81,39,({259.5, 203.5, 0}{282.5, 183, 0})
9.55,28,({270.5, 145, 0}{261, 146, 0})
11.54,29,({270.5, 145, 0}{267, 156, 0})
19.3,25,({270.5, 145, 0}{265, 163.5, 0})
19.3,24,({270.5, 145, 0}{265, 163.5, 0})
30.23,13,({270.5, 145, 0}{253.5, 170, 0})
12.3,23,({203, 224.5, 0}{208.5, 213.5, 0})
14.32,41,({203, 224.5, 0}{209, 237.5, 0})
26.39,6,({203, 224.5, 0}{207.5, 198.5, 0})
26.95,27,({203, 224.5, 0}{185.5, 204, 0})
27.29,36,({203, 224.5, 0}{229.5, 231, 0})
4.03,35,({239, 110, 0}{243, 109.5, 0})
8.51,38,({239, 110, 0}{233.5, 103.5, 0})
26.12,19,({239, 110, 0}{241.5, 136, 0})
29.12,10,({239, 110, 0}{222.5, 134, 0})
35.47,42,({239, 110, 0}{206, 97, 0})
4.03,34,({243, 109.5, 0}{239, 110, 0})
11.24,38,({243, 109.5, 0}{233.5, 103.5, 0})
26.54,19,({243, 109.5, 0}{241.5, 136, 0})
31.95,10,({243, 109.5, 0}{222.5, 134, 0})
39.05,42,({243, 109.5, 0}{206, 97, 0})
4,37,({229.5, 231, 0}{233.5, 231, 0})
21.51,41,({229.5, 231, 0}{209, 237.5, 0})
27.29,33,({229.5, 231, 0}{203, 224.5, 0})
27.34,23,({229.5, 231, 0}{208.5, 213.5, 0})
30.2,9,({229.5, 231, 0}{226, 201, 0})
4,36,({233.5, 231, 0}{229.5, 231, 0})
25.35,41,({233.5, 231, 0}{209, 237.5, 0})
30.52,23,({233.5, 231, 0}{208.5, 213.5, 0})
30.92,9,({233.5, 231, 0}{226, 201, 0})
31.18,33,({233.5, 231, 0}{203, 224.5, 0})
8.51,34,({233.5, 103.5, 0}{239, 110, 0})
11.24,35,({233.5, 103.5, 0}{243, 109.5, 0})
28.26,42,({233.5, 103.5, 0}{206, 97, 0})
32.42,10,({233.5, 103.5, 0}{222.5, 134, 0})
33.47,19,({233.5, 103.5, 0}{241.5, 136, 0})
26.2,25,({282.5, 183, 0}{265, 163.5, 0})
26.2,24,({282.5, 183, 0}{265, 163.5, 0})
30.81,31,({282.5, 183, 0}{259.5, 203.5, 0})
31.13,29,({282.5, 183, 0}{267, 156, 0})
31.78,13,({282.5, 183, 0}{253.5, 170, 0})
12.21,31,({266.5, 213.5, 0}{259.5, 203.5, 0})
34.05,11,({266.5, 213.5, 0}{249.5, 184, 0})
34.44,39,({266.5, 213.5, 0}{282.5, 183, 0})
35.36,7,({266.5, 213.5, 0}{247, 184, 0})
37.35,37,({266.5, 213.5, 0}{233.5, 231, 0})
14.32,33,({209, 237.5, 0}{203, 224.5, 0})
21.51,36,({209, 237.5, 0}{229.5, 231, 0})
24.01,23,({209, 237.5, 0}{208.5, 213.5, 0})
25.35,37,({209, 237.5, 0}{233.5, 231, 0})
39.03,6,({209, 237.5, 0}{207.5, 198.5, 0})
28.26,38,({206, 97, 0}{233.5, 103.5, 0})
35.47,34,({206, 97, 0}{239, 110, 0})
39.05,35,({206, 97, 0}{243, 109.5, 0})
40.51,10,({206, 97, 0}{222.5, 134, 0})
43.62,20,({206, 97, 0}{187.5, 136.5, 0})
16.32,4,({267.5, 189.5, 0}{275, 204, 0})
17.56,2,({267.5, 189.5, 0}{266, 172, 0})
19.01,3,({267.5, 189.5, 0}{283, 200.5, 0})
20.72,1,({267.5, 189.5, 0}{274.5, 170, 0})
23.48,5,({267.5, 189.5, 0}{288.5, 200, 0})
7.5,7,({274.5, 170, 0}{270, 164, 0})
8.73,2,({274.5, 170, 0}{266, 172, 0})
14,6,({274.5, 170, 0}{288.5, 170, 0})
14.32,12,({274.5, 170, 0}{280.5, 157, 0})
17.68,9,({274.5, 170, 0}{292, 167.5, 0})
8.73,1,({266, 172, 0}{274.5, 170, 0})
8.94,7,({266, 172, 0}{270, 164, 0})
12.17,10,({266, 172, 0}{254, 170, 0})
17.56,0,({266, 172, 0}{267.5, 189.5, 0})
20.86,12,({266, 172, 0}{280.5, 157, 0})
5.52,5,({283, 200.5, 0}{288.5, 200, 0})
8.73,4,({283, 200.5, 0}{275, 204, 0})
10.97,11,({283, 200.5, 0}{287.5, 210.5, 0})
19.01,0,({283, 200.5, 0}{267.5, 189.5, 0})
22.28,8,({283, 200.5, 0}{299, 185, 0})
8.73,3,({275, 204, 0}{283, 200.5, 0})
14.08,5,({275, 204, 0}{288.5, 200, 0})
14.09,11,({275, 204, 0}{287.5, 210.5, 0})
16.32,0,({275, 204, 0}{267.5, 189.5, 0})
19.53,22,({275, 204, 0}{274, 223.5, 0})
5.52,3,({288.5, 200, 0}{283, 200.5, 0})
10.55,11,({288.5, 200, 0}{287.5, 210.5, 0})
14.08,4,({288.5, 200, 0}{275, 204, 0})
18.31,8,({288.5, 200, 0}{299, 185, 0})
22.8,14,({288.5, 200, 0}{306.5, 186, 0})
4.3,9,({288.5, 170, 0}{292, 167.5, 0})
10.77,13,({288.5, 170, 0}{292.5, 160, 0})
14,1,({288.5, 170, 0}{274.5, 170, 0})
15.26,12,({288.5, 170, 0}{280.5, 157, 0})
16.12,18,({288.5, 170, 0}{302.5, 162, 0})
7.5,1,({270, 164, 0}{274.5, 170, 0})
8.94,2,({270, 164, 0}{266, 172, 0})
12.62,12,({270, 164, 0}{280.5, 157, 0})
15.01,19,({270, 164, 0}{269.5, 149, 0})
17.09,10,({270, 164, 0}{254, 170, 0})
7.57,14,({299, 185, 0}{306.5, 186, 0})
14.33,17,({299, 185, 0}{306, 172.5, 0})
16.62,21,({299, 185, 0}{310.5, 173, 0})
18.31,6,({299, 185, 0}{288.5, 170, 0})
18.31,5,({299, 185, 0}{288.5, 200, 0})
4.3,6,({292, 167.5, 0}{288.5, 170, 0})
7.52,13,({292, 167.5, 0}{292.5, 160, 0})
11.85,18,({292, 167.5, 0}{302.5, 162, 0})
13.73,25,({292, 167.5, 0}{299.5, 156, 0})
14.87,17,({292, 167.5, 0}{306, 172.5, 0})
11.93,23,({254, 170, 0}{244, 163.5, 0})
12.17,2,({254, 170, 0}{266, 172, 0})
17.09,7,({254, 170, 0}{270, 164, 0})
20.5,1,({254, 170, 0}{274.5, 170, 0})
23.72,0,({254, 170, 0}{267.5, 189.5, 0})
10.55,5,({287.5, 210.5, 0}{288.5, 200, 0})
10.97,3,({287.5, 210.5, 0}{283, 200.5, 0})
12.98,24,({287.5, 210.5, 0}{284, 223, 0})
14.09,4,({287.5, 210.5, 0}{275, 204, 0})
18.74,22,({287.5, 210.5, 0}{274, 223.5, 0})
12.37,13,({280.5, 157, 0}{292.5, 160, 0})
12.62,7,({280.5, 157, 0}{270, 164, 0})
13.6,19,({280.5, 157, 0}{269.5, 149, 0})
14.32,1,({280.5, 157, 0}{274.5, 170, 0})
15.26,6,({280.5, 157, 0}{288.5, 170, 0})
7.52,9,({292.5, 160, 0}{292, 167.5, 0})
8.06,25,({292.5, 160, 0}{299.5, 156, 0})
10.2,18,({292.5, 160, 0}{302.5, 162, 0})
10.77,6,({292.5, 160, 0}{288.5, 170, 0})
12.37,12,({292.5, 160, 0}{280.5, 157, 0})
7.57,8,({306.5, 186, 0}{299, 185, 0})
13.51,17,({306.5, 186, 0}{306, 172.5, 0})
13.6,21,({306.5, 186, 0}{310.5, 173, 0})
18.85,37,({306.5, 186, 0}{324, 193, 0})
19.81,40,({306.5, 186, 0}{326, 189.5, 0})
14.22,29,({253.5, 210, 0}{239.5, 207.5, 0})
14.43,27,({253.5, 210, 0}{239.5, 206.5, 0})
14.6,16,({253.5, 210, 0}{244.5, 198.5, 0})
15.4,32,({253.5, 210, 0}{250, 225, 0})
15.44,28,({253.5, 210, 0}{260, 224, 0})
7.43,26,({244.5, 198.5, 0}{237.5, 196, 0})
9.43,27,({244.5, 198.5, 0}{239.5, 206.5, 0})
10.3,29,({244.5, 198.5, 0}{239.5, 207.5, 0})
10.7,20,({244.5, 198.5, 0}{238, 190, 0})
14.6,15,({244.5, 198.5, 0}{253.5, 210, 0})
4.53,21,({306, 172.5, 0}{310.5, 173, 0})
11.07,18,({306, 172.5, 0}{302.5, 162, 0})
13.51,14,({306, 172.5, 0}{306.5, 186, 0})
14.33,8,({306, 172.5, 0}{299, 185, 0})
14.87,9,({306, 172.5, 0}{292, 167.5, 0})
6.71,25,({302.5, 162, 0}{299.5, 156, 0})
10.2,13,({302.5, 162, 0}{292.5, 160, 0})
11.07,17,({302.5, 162, 0}{306, 172.5, 0})
11.85,9,({302.5, 162, 0}{292, 167.5, 0})
13.6,21,({302.5, 162, 0}{310.5, 173, 0})
13.6,12,({269.5, 149, 0}{280.5, 157, 0})
15.01,7,({269.5, 149, 0}{270, 164, 0})
17.8,35,({269.5, 149, 0}{283.5, 138, 0})
21.59,1,({269.5, 149, 0}{274.5, 170, 0})
23.26,2,({269.5, 149, 0}{266, 172, 0})
6.02,26,({238, 190, 0}{237.5, 196, 0})
7.5,30,({238, 190, 0}{232, 185.5, 0})
10.7,16,({238, 190, 0}{244.5, 198.5, 0})
12.78,36,({238, 190, 0}{227, 196.5, 0})
16.4,34,({238, 190, 0}{228, 177, 0})
4.53,17,({310.5, 173, 0}{306, 172.5, 0})
13.6,14,({310.5, 173, 0}{306.5, 186, 0})
13.6,18,({310.5, 173, 0}{302.5, 162, 0})
16.62,8,({310.5, 173, 0}{299, 185, 0})
19.3,9,({310.5, 173, 0}{292, 167.5, 0})
10.01,24,({274, 223.5, 0}{284, 223, 0})
14.01,28,({274, 223.5, 0}{260, 224, 0})
14.15,33,({274, 223.5, 0}{262, 231, 0})
16.62,43,({274, 223.5, 0}{269.5, 239.5, 0})
18.74,11,({274, 223.5, 0}{287.5, 210.5, 0})
11.93,10,({244, 163.5, 0}{254, 170, 0})
20.93,34,({244, 163.5, 0}{228, 177, 0})
23.58,2,({244, 163.5, 0}{266, 172, 0})
24.51,56,({244, 163.5, 0}{219.5, 163, 0})
24.7,61,({244, 163.5, 0}{221, 154.5, 0})
10.01,22,({284, 223, 0}{274, 223.5, 0})
12.98,11,({284, 223, 0}{287.5, 210.5, 0})
21.02,4,({284, 223, 0}{275, 204, 0})
21.97,43,({284, 223, 0}{269.5, 239.5, 0})
22.52,3,({284, 223, 0}{283, 200.5, 0})
6.71,18,({299.5, 156, 0}{302.5, 162, 0})
8.06,13,({299.5, 156, 0}{292.5, 160, 0})
13.73,9,({299.5, 156, 0}{292, 167.5, 0})
17.73,17,({299.5, 156, 0}{306, 172.5, 0})
17.8,6,({299.5, 156, 0}{288.5, 170, 0})
6.02,20,({237.5, 196, 0}{238, 190, 0})
7.43,16,({237.5, 196, 0}{244.5, 198.5, 0})
10.51,36,({237.5, 196, 0}{227, 196.5, 0})
10.69,27,({237.5, 196, 0}{239.5, 206.5, 0})
11.67,29,({237.5, 196, 0}{239.5, 207.5, 0})
1,29,({239.5, 206.5, 0}{239.5, 207.5, 0})
9.34,39,({239.5, 206.5, 0}{230.5, 209, 0})
9.43,16,({239.5, 206.5, 0}{244.5, 198.5, 0})
10.69,26,({239.5, 206.5, 0}{237.5, 196, 0})
14.43,15,({239.5, 206.5, 0}{253.5, 210, 0})
7.28,31,({260, 224, 0}{253, 226, 0})
7.28,33,({260, 224, 0}{262, 231, 0})
10.05,32,({260, 224, 0}{250, 225, 0})
12.59,42,({260, 224, 0}{258.5, 236.5, 0})
14.01,22,({260, 224, 0}{274, 223.5, 0})
1,27,({239.5, 207.5, 0}{239.5, 206.5, 0})
9.12,39,({239.5, 207.5, 0}{230.5, 209, 0})
10.3,16,({239.5, 207.5, 0}{244.5, 198.5, 0})
11.67,26,({239.5, 207.5, 0}{237.5, 196, 0})
14.22,15,({239.5, 207.5, 0}{253.5, 210, 0})
7.5,20,({232, 185.5, 0}{238, 190, 0})
9.39,34,({232, 185.5, 0}{228, 177, 0})
11.85,26,({232, 185.5, 0}{237.5, 196, 0})
12.08,36,({232, 185.5, 0}{227, 196.5, 0})
15.52,52,({232, 185.5, 0}{217, 189.5, 0})
3.16,32,({253, 226, 0}{250, 225, 0})
7.28,28,({253, 226, 0}{260, 224, 0})
7.5,38,({253, 226, 0}{245.5, 226, 0})
10.3,33,({253, 226, 0}{262, 231, 0})
11.85,42,({253, 226, 0}{258.5, 236.5, 0})
3.16,31,({250, 225, 0}{253, 226, 0})
4.61,38,({250, 225, 0}{245.5, 226, 0})
10.05,28,({250, 225, 0}{260, 224, 0})
13.42,33,({250, 225, 0}{262, 231, 0})
14.3,42,({250, 225, 0}{258.5, 236.5, 0})
6.52,42,({262, 231, 0}{258.5, 236.5, 0})
7.28,28,({262, 231, 0}{260, 224, 0})
10.3,31,({262, 231, 0}{253, 226, 0})
11.34,43,({262, 231, 0}{269.5, 239.5, 0})
13.42,32,({262, 231, 0}{250, 225, 0})
9.39,30,({228, 177, 0}{232, 185.5, 0})
9.55,48,({228, 177, 0}{218.5, 176, 0})
16.38,56,({228, 177, 0}{219.5, 163, 0})
16.4,20,({228, 177, 0}{238, 190, 0})
16.65,52,({228, 177, 0}{217, 189.5, 0})
9.92,46,({283.5, 138, 0}{291, 131.5, 0})
10.97,51,({283.5, 138, 0}{291.5, 130.5, 0})
12.78,50,({283.5, 138, 0}{294.5, 131.5, 0})
17.8,19,({283.5, 138, 0}{269.5, 149, 0})
19.24,12,({283.5, 138, 0}{280.5, 157, 0})
8.08,44,({227, 196.5, 0}{224, 204, 0})
10.51,26,({227, 196.5, 0}{237.5, 196, 0})
10.59,54,({227, 196.5, 0}{217, 193, 0})
12.08,30,({227, 196.5, 0}{232, 185.5, 0})
12.21,52,({227, 196.5, 0}{217, 189.5, 0})
3.91,41,({324, 193, 0}{326.5, 190, 0})
4.03,40,({324, 193, 0}{326, 189.5, 0})
12.35,53,({324, 193, 0}{330.5, 203.5, 0})
15.57,45,({324, 193, 0}{325.5, 208.5, 0})
18.85,14,({324, 193, 0}{306.5, 186, 0})
4.61,32,({245.5, 226, 0}{250, 225, 0})
7.5,31,({245.5, 226, 0}{253, 226, 0})
13.5,59,({245.5, 226, 0}{245.5, 239.5, 0})
13.51,58,({245.5, 226, 0}{246, 239.5, 0})
14.64,28,({245.5, 226, 0}{260, 224, 0})
8.2,44,({230.5, 209, 0}{224, 204, 0})
9.12,29,({230.5, 209, 0}{239.5, 207.5, 0})
9.34,27,({230.5, 209, 0}{239.5, 206.5, 0})
12.98,36,({230.5, 209, 0}{227, 196.5, 0})
14.51,55,({230.5, 209, 0}{230, 223.5, 0})
0.71,41,({326, 189.5, 0}{326.5, 190, 0})
4.03,37,({326, 189.5, 0}{324, 193, 0})
14.71,53,({326, 189.5, 0}{330.5, 203.5, 0})
19.01,45,({326, 189.5, 0}{325.5, 208.5, 0})
19.81,14,({326, 189.5, 0}{306.5, 186, 0})
0.71,40,({326.5, 190, 0}{326, 189.5, 0})
3.91,37,({326.5, 190, 0}{324, 193, 0})
14.08,53,({326.5, 190, 0}{330.5, 203.5, 0})
18.53,45,({326.5, 190, 0}{325.5, 208.5, 0})
19.14,73,({326.5, 190, 0}{341, 202.5, 0})
6.52,33,({258.5, 236.5, 0}{262, 231, 0})
11.4,43,({258.5, 236.5, 0}{269.5, 239.5, 0})
11.85,31,({258.5, 236.5, 0}{253, 226, 0})
12.59,28,({258.5, 236.5, 0}{260, 224, 0})
12.85,58,({258.5, 236.5, 0}{246, 239.5, 0})
11.34,33,({269.5, 239.5, 0}{262, 231, 0})
11.4,42,({269.5, 239.5, 0}{258.5, 236.5, 0})
15.44,69,({269.5, 239.5, 0}{277, 253, 0})
16.62,22,({269.5, 239.5, 0}{274, 223.5, 0})
16.64,71,({269.5, 239.5, 0}{278.5, 253.5, 0})
8.08,36,({224, 204, 0}{227, 196.5, 0})
8.2,39,({224, 204, 0}{230.5, 209, 0})
13.04,54,({224, 204, 0}{217, 193, 0})
15.69,26,({224, 204, 0}{237.5, 196, 0})
15.7,27,({224, 204, 0}{239.5, 206.5, 0})
7.07,53,({325.5, 208.5, 0}{330.5, 203.5, 0})
8.25,49,({325.5, 208.5, 0}{323.5, 216.5, 0})
14.01,74,({325.5, 208.5, 0}{339.5, 208, 0})
14.51,77,({325.5, 208.5, 0}{340, 209, 0})
15.57,37,({325.5, 208.5, 0}{324, 193, 0})
1.12,51,({291, 131.5, 0}{291.5, 130.5, 0})
3.5,50,({291, 131.5, 0}{294.5, 131.5, 0})
9.92,35,({291, 131.5, 0}{283.5, 138, 0})
12.73,70,({291, 131.5, 0}{300, 122.5, 0})
17.2,75,({291, 131.5, 0}{281, 117.5, 0})
6.71,57,({324, 156.5, 0}{330, 159.5, 0})
21.32,21,({324, 156.5, 0}{310.5, 173, 0})
22.19,18,({324, 156.5, 0}{302.5, 162, 0})
24.08,17,({324, 156.5, 0}{306, 172.5, 0})
24.51,25,({324, 156.5, 0}{299.5, 156, 0})
9.55,34,({218.5, 176, 0}{228, 177, 0})
13.04,56,({218.5, 176, 0}{219.5, 163, 0})
13.58,52,({218.5, 176, 0}{217, 189.5, 0})
16.51,30,({218.5, 176, 0}{232, 185.5, 0})
16.64,66,({218.5, 176, 0}{209.5, 190, 0})
8.25,45,({323.5, 216.5, 0}{325.5, 208.5, 0})
12.21,78,({323.5, 216.5, 0}{333.5, 223.5, 0})
14.76,53,({323.5, 216.5, 0}{330.5, 203.5, 0})
15.04,79,({323.5, 216.5, 0}{329, 230.5, 0})
18.12,74,({323.5, 216.5, 0}{339.5, 208, 0})
3.16,51,({294.5, 131.5, 0}{291.5, 130.5, 0})
3.5,46,({294.5, 131.5, 0}{291, 131.5, 0})
10.55,70,({294.5, 131.5, 0}{300, 122.5, 0})
12.78,35,({294.5, 131.5, 0}{283.5, 138, 0})
19.45,75,({294.5, 131.5, 0}{281, 117.5, 0})
1.12,46,({291.5, 130.5, 0}{291, 131.5, 0})
3.16,50,({291.5, 130.5, 0}{294.5, 131.5, 0})
10.97,35,({291.5, 130.5, 0}{283.5, 138, 0})
11.67,70,({291.5, 130.5, 0}{300, 122.5, 0})
16.71,75,({291.5, 130.5, 0}{281, 117.5, 0})
3.5,54,({217, 189.5, 0}{217, 193, 0})
7.52,66,({217, 189.5, 0}{209.5, 190, 0})
7.91,67,({217, 189.5, 0}{209.5, 192, 0})
12.21,36,({217, 189.5, 0}{227, 196.5, 0})
13.58,48,({217, 189.5, 0}{218.5, 176, 0})
7.07,45,({330.5, 203.5, 0}{325.5, 208.5, 0})
10.06,74,({330.5, 203.5, 0}{339.5, 208, 0})
10.55,73,({330.5, 203.5, 0}{341, 202.5, 0})
10.98,77,({330.5, 203.5, 0}{340, 209, 0})
12.35,37,({330.5, 203.5, 0}{324, 193, 0})
3.5,52,({217, 193, 0}{217, 189.5, 0})
7.57,67,({217, 193, 0}{209.5, 192, 0})
8.08,66,({217, 193, 0}{209.5, 190, 0})
10.59,36,({217, 193, 0}{227, 196.5, 0})
13.04,44,({217, 193, 0}{224, 204, 0})
3.35,60,({230, 223.5, 0}{227, 225, 0})
14.51,39,({230, 223.5, 0}{230.5, 209, 0})
15.7,38,({230, 223.5, 0}{245.5, 226, 0})
16.03,82,({230, 223.5, 0}{229, 239.5, 0})
17.69,96,({230, 223.5, 0}{218, 236.5, 0})
6.52,62,({219.5, 163, 0}{219, 156.5, 0})
7.78,68,({219.5, 163, 0}{214, 157.5, 0})
8.63,61,({219.5, 163, 0}{221, 154.5, 0})
13.04,48,({219.5, 163, 0}{218.5, 176, 0})
16.38,34,({219.5, 163, 0}{228, 177, 0})
6.71,47,({330, 159.5, 0}{324, 156.5, 0})
23.72,21,({330, 159.5, 0}{310.5, 173, 0})
27.29,17,({330, 159.5, 0}{306, 172.5, 0})
27.61,18,({330, 159.5, 0}{302.5, 162, 0})
30.27,40,({330, 159.5, 0}{326, 189.5, 0})
0.5,59,({246, 239.5, 0}{245.5, 239.5, 0})
12.85,42,({246, 239.5, 0}{258.5, 236.5, 0})
13.12,85,({246, 239.5, 0}{233.5, 243.5, 0})
13.51,38,({246, 239.5, 0}{245.5, 226, 0})
14.08,89,({246, 239.5, 0}{244.5, 253.5, 0})
0.5,58,({245.5, 239.5, 0}{246, 239.5, 0})
12.65,85,({245.5, 239.5, 0}{233.5, 243.5, 0})
13.34,42,({245.5, 239.5, 0}{258.5, 236.5, 0})
13.5,38,({245.5, 239.5, 0}{245.5, 226, 0})
14.04,89,({245.5, 239.5, 0}{244.5, 253.5, 0})
3.35,55,({227, 225, 0}{230, 223.5, 0})
14.6,96,({227, 225, 0}{218, 236.5, 0})
14.64,82,({227, 225, 0}{229, 239.5, 0})
16.01,98,({227, 225, 0}{217, 237.5, 0})
16.38,39,({227, 225, 0}{230.5, 209, 0})
2.83,62,({221, 154.5, 0}{219, 156.5, 0})
7.62,68,({221, 154.5, 0}{214, 157.5, 0})
8.63,56,({221, 154.5, 0}{219.5, 163, 0})
10.51,76,({221, 154.5, 0}{220.5, 144, 0})
12.08,87,({221, 154.5, 0}{216, 143.5, 0})
2.83,61,({219, 156.5, 0}{221, 154.5, 0})
5.1,68,({219, 156.5, 0}{214, 157.5, 0})
6.52,56,({219, 156.5, 0}{219.5, 163, 0})
12.59,76,({219, 156.5, 0}{220.5, 144, 0})
13.34,87,({219, 156.5, 0}{216, 143.5, 0})
13.46,64,({252.5, 124.5, 0}{265.5, 121, 0})
16.35,72,({252.5, 124.5, 0}{267.5, 118, 0})
20.55,92,({252.5, 124.5, 0}{268, 111, 0})
29.35,75,({252.5, 124.5, 0}{281, 117.5, 0})
29.82,19,({252.5, 124.5, 0}{269.5, 149, 0})
3.61,72,({265.5, 121, 0}{267.5, 118, 0})
10.31,92,({265.5, 121, 0}{268, 111, 0})
13.46,63,({265.5, 121, 0}{252.5, 124.5, 0})
15.89,75,({265.5, 121, 0}{281, 117.5, 0})
24.76,35,({265.5, 121, 0}{283.5, 138, 0})
6.26,71,({284, 250.5, 0}{278.5, 253.5, 0})
7.43,69,({284, 250.5, 0}{277, 253, 0})
15.65,86,({284, 250.5, 0}{270, 257.5, 0})
18.2,43,({284, 250.5, 0}{269.5, 239.5, 0})
24.33,81,({284, 250.5, 0}{260, 254.5, 0})
2,67,({209.5, 190, 0}{209.5, 192, 0})
7.52,52,({209.5, 190, 0}{217, 189.5, 0})
8.08,54,({209.5, 190, 0}{217, 193, 0})
10.05,95,({209.5, 190, 0}{199.5, 191, 0})
16.64,48,({209.5, 190, 0}{218.5, 176, 0})
2,66,({209.5, 192, 0}{209.5, 190, 0})
7.57,54,({209.5, 192, 0}{217, 193, 0})
7.91,52,({209.5, 192, 0}{217, 189.5, 0})
10.05,95,({209.5, 192, 0}{199.5, 191, 0})
18.07,36,({209.5, 192, 0}{227, 196.5, 0})
5.1,62,({214, 157.5, 0}{219, 156.5, 0})
7.62,61,({214, 157.5, 0}{221, 154.5, 0})
7.78,56,({214, 157.5, 0}{219.5, 163, 0})
14.14,87,({214, 157.5, 0}{216, 143.5, 0})
14.98,76,({214, 157.5, 0}{220.5, 144, 0})
1.58,71,({277, 253, 0}{278.5, 253.5, 0})
7.43,65,({277, 253, 0}{284, 250.5, 0})
8.32,86,({277, 253, 0}{270, 257.5, 0})
15.44,43,({277, 253, 0}{269.5, 239.5, 0})
17.07,81,({277, 253, 0}{260, 254.5, 0})
10.55,50,({300, 122.5, 0}{294.5, 131.5, 0})
11.67,51,({300, 122.5, 0}{291.5, 130.5, 0})
12.73,46,({300, 122.5, 0}{291, 131.5, 0})
14.64,88,({300, 122.5, 0}{314.5, 124.5, 0})
17.73,80,({300, 122.5, 0}{316.5, 129, 0})
1.58,69,({278.5, 253.5, 0}{277, 253, 0})
6.26,65,({278.5, 253.5, 0}{284, 250.5, 0})
9.39,86,({278.5, 253.5, 0}{270, 257.5, 0})
16.64,43,({278.5, 253.5, 0}{269.5, 239.5, 0})
18.53,81,({278.5, 253.5, 0}{260, 254.5, 0})
3.61,64,({267.5, 118, 0}{265.5, 121, 0})
7.02,92,({267.5, 118, 0}{268, 111, 0})
13.51,75,({267.5, 118, 0}{281, 117.5, 0})
16.35,63,({267.5, 118, 0}{252.5, 124.5, 0})
25.61,35,({267.5, 118, 0}{283.5, 138, 0})
5.7,74,({341, 202.5, 0}{339.5, 208, 0})
6.52,91,({341, 202.5, 0}{347.5, 203, 0})
6.58,77,({341, 202.5, 0}{340, 209, 0})
8.25,94,({341, 202.5, 0}{349, 200.5, 0})
10.55,53,({341, 202.5, 0}{330.5, 203.5, 0})
1.12,77,({339.5, 208, 0}{340, 209, 0})
5.7,73,({339.5, 208, 0}{341, 202.5, 0})
9.43,91,({339.5, 208, 0}{347.5, 203, 0})
10.06,53,({339.5, 208, 0}{330.5, 203.5, 0})
12.1,94,({339.5, 208, 0}{349, 200.5, 0})
13.51,72,({281, 117.5, 0}{267.5, 118, 0})
14.53,92,({281, 117.5, 0}{268, 111, 0})
15.89,64,({281, 117.5, 0}{265.5, 121, 0})
16.71,51,({281, 117.5, 0}{291.5, 130.5, 0})
17.2,46,({281, 117.5, 0}{291, 131.5, 0})
4.53,87,({220.5, 144, 0}{216, 143.5, 0})
10.51,61,({220.5, 144, 0}{221, 154.5, 0})
12.59,62,({220.5, 144, 0}{219, 156.5, 0})
12.66,101,({220.5, 144, 0}{218.5, 131.5, 0})
14.98,68,({220.5, 144, 0}{214, 157.5, 0})
1.12,74,({340, 209, 0}{339.5, 208, 0})
6.58,73,({340, 209, 0}{341, 202.5, 0})
9.6,91,({340, 209, 0}{347.5, 203, 0})
10.98,53,({340, 209, 0}{330.5, 203.5, 0})
12.38,94,({340, 209, 0}{349, 200.5, 0})
8.32,79,({333.5, 223.5, 0}{329, 230.5, 0})
12.21,49,({333.5, 223.5, 0}{323.5, 216.5, 0})
15.89,77,({333.5, 223.5, 0}{340, 209, 0})
16.62,74,({333.5, 223.5, 0}{339.5, 208, 0})
17,45,({333.5, 223.5, 0}{325.5, 208.5, 0})
8.32,78,({329, 230.5, 0}{333.5, 223.5, 0})
15.04,49,({329, 230.5, 0}{323.5, 216.5, 0})
22.28,45,({329, 230.5, 0}{325.5, 208.5, 0})
24.15,77,({329, 230.5, 0}{340, 209, 0})
24.83,74,({329, 230.5, 0}{339.5, 208, 0})
4.92,88,({316.5, 129, 0}{314.5, 124.5, 0})
