density points - x,y,z
{-41.264827, -13.210756, 4.81919}
{-32.779429, -12.860046, 4.806784}
{-24.791509, -12.356284, 4.807433}
{-17.377851, -11.606272, 4.835161}
{-10.460915, -10.460915, 4.904989}
{-3.517838, -8.882053, 4.917283}
{3.517838, -8.882053, 4.917283}
{10.507978, -10.572057, 4.950764}
{17.722084, -12.865061, 4.969526}
{26.191363, -15.759662, 4.984481}
{35.861301, -18.244147, 4.837232}
{45.416927, -19.752317, 4.857387}
{55.942946, -20.908934, 4.851426}
{66.63101, -21.376949, 4.742459}
{76.318476, -21.160827, 4.791646}
{90.564621, -20.571486, 4.936781}
{-86.76227, -13.895055, 5.065554}
{-68.578351, -13.816827, 4.870913}
{-59.217122, -13.662322, 4.847403}
{-50.071973, -13.465491, 4.824597}
{-41.216049, -13.207357, 4.804249}
{-32.740835, -12.856082, 4.789954}
{-24.763014, -12.351543, 4.788845}
{-17.35929, -11.599894, 4.815014}
{-10.45182, -10.45182, 4.883626}
{-3.515532, -8.869645, 4.895596}
{3.515532, -8.869645, 4.895596}
{10.528334, -10.6548, 4.930716}
{18.247427, -13.286836, 4.910917}
{27.66071, -17.276126, 4.82519}
{37.237928, -20.328314, 4.856439}
{47.801868, -22.324656, 4.832139}
{58.66876, -23.295011, 4.700069}
{68.44223, -22.743711, 4.752446}
{77.252707, -21.570126, 4.799153}
{90.877883, -20.719747, 4.917713}
{-86.882828, -13.902517, 5.04216}
{-68.802659, -13.824157, 4.899782}
{-59.420501, -13.670506, 4.881963}
{-50.250721, -13.474712, 4.864984}
{-41.366551, -13.217887, 4.85054}
{-32.870225, -12.86542, 4.84203}
{-24.862685, -12.363963, 4.846363}
{-17.416827, -11.619705, 4.877467}
{-10.48006, -10.48006, 4.949879}
{-3.522703, -8.908145, 4.962867}
{3.522703, -8.908145, 4.962867}
{10.561622, -10.698892, 4.995964}
{19.022517, -13.776544, 5.073459}
{29.166844, -18.472283, 5.001527}
{39.121666, -22.039197, 4.834553}
{50.219232, -24.892751, 4.709789}
{60.665158, -24.641053, 4.768882}
{69.380191, -23.010625, 4.821872}
{77.852912, -21.641436, 4.835032}
{91.121651, -20.710405, 4.920457}
{-86.676685, -13.889867, 5.081929}
{-68.42104, -13.811762, 4.851043}
{-59.074873, -13.656673, 4.823622}
{-49.947339, -13.459138, 4.796815}
{-41.111477, -13.200116, 4.772417}
{-32.658288, -12.847646, 4.754107}
{-24.690397, -12.345009, 4.749359}
{-17.306473, -11.587156, 4.772238}
{-10.432502, -10.432502, 4.838176}
{-3.510649, -8.84327, 4.849467}
{3.510649, -8.84327, 4.849467}
{10.496901, -10.597456, 4.885458}
{19.644999, -14.237803, 4.941348}
{30.175739, -18.962598, 4.869351}
{41.293885, -23.512816, 4.716921}
{52.584889, -26.443261, 4.633973}
{61.663899, -25.198499, 4.705538}
{69.913821, -23.236246, 4.722341}
{78.137089, -21.718246, 4.740198}
{91.210886, -20.70807, 4.865595}
{-86.917178, -13.904677, 5.035425}
{-68.867167, -13.82629, 4.908205}
{-59.479112, -13.672889, 4.892048}
{-50.302354, -13.4774, 4.876771}
{-41.410141, -13.220962, 4.864055}
{-32.905484, -12.868913, 4.857218}
{-24.889061, -12.368299, 4.86314}
{-17.433641, -11.625517, 4.895718}
{-10.488339, -10.488339, 4.969257}
{-3.524812, -8.919417, 4.98255}
{3.524812, -8.919417, 4.98255}
{10.57649, -10.57649, 5.03515}
{20.397541, -14.280773, 4.98567}
{31.362487, -18.933622, 4.844003}
{43.047946, -24.257858, 4.736809}
{54.119616, -27.325875, 4.800501}
{62.345972, -25.310152, 4.815579}
{70.419678, -23.141952, 4.820697}
{78.498028, -21.501972, 4.830306}
{91.360505, -20.44499, 4.903348}
{-86.676685, -13.889867, 5.081929}
{-68.42104, -13.811762, 4.851043}
{-59.074873, -13.656673, 4.823622}
{-49.947339, -13.459138, 4.796815}
{-41.111477, -13.200116, 4.772417}
{-32.658288, -12.847646, 4.754107}
{-24.690397, -12.345009, 4.749359}
{-17.306473, -11.587156, 4.772238}
{-10.432502, -10.432502, 4.838176}
{-3.510649, -8.84327, 4.849467}
{3.510649, -8.84327, 4.849467}
{10.597456, -10.496901, 4.885458}
{21.165558, -13.99461, 4.791565}
{32.636236, -18.258316, 4.775715}
{44.436282, -23.824809, 4.624599}
{54.412495, -26.938651, 4.684245}
{62.815854, -25.445277, 4.68675}
{70.723986, -23.086505, 4.693237}
{78.563997, -21.298301, 4.70883}
{91.335024, -20.195376, 4.830069}
{-86.882828, -13.902517, 5.04216}
{-68.802659, -13.824157, 4.899782}
{-59.420501, -13.670506, 4.881963}
{-50.250721, -13.474712, 4.864984}
{-41.366551, -13.217887, 4.85054}
{-32.870225, -12.86542, 4.84203}
{-24.862685, -12.363963, 4.846363}
{-17.416827, -11.619705, 4.877467}
{-10.48006, -10.48006, 4.949879}
{-3.522703, -8.908145, 4.962867}
{3.522703, -8.908145, 4.962867}
{10.698892, -10.561622, 4.995964}
{21.566649, -13.570166, 4.954157}
{33.998635, -17.474985, 4.745679}
{46.498086, -22.32669, 4.755994}
{55.892609, -25.136161, 4.776045}
{63.718573, -24.59808, 4.775996}
{71.206236, -22.453426, 4.781472}
{78.756386, -20.684043, 4.792522}
{91.374119, -19.630101, 4.873285}
{-86.76227, -13.895055, 5.065554}
{-68.578351, -13.816827, 4.870913}
{-59.217122, -13.662322, 4.847403}
{-50.071973, -13.465491, 4.824597}
{-41.216049, -13.207357, 4.804249}
{-32.740835, -12.856082, 4.789954}
{-24.763014, -12.351543, 4.788845}
{-17.35929, -11.599894, 4.815014}
{-10.45182, -10.45182, 4.883626}
{-3.515532, -8.869645, 4.895596}
{3.515532, -8.869645, 4.895596}
{10.6548, -10.528334, 4.930716}
{21.953988, -13.297903, 4.836454}
{35.237727, -16.790429, 4.665157}
{48.047485, -20.781418, 4.645065}
{56.400453, -23.302661, 4.699873}
{63.855313, -23.63668, 4.699821}
{71.348384, -21.751195, 4.705211}
{78.588214, -19.972219, 4.719656}
{91.211099, -18.992728, 4.828463}
{-86.801678, -13.897473, 5.057949}
{-68.65132, -13.819197, 4.880234}
{-59.283211, -13.664967, 4.858561}
{-50.129987, -13.46847, 4.837634}
{-41.264827, -13.210756, 4.81919}
{-32.779429, -12.860046, 4.806784}
{-24.791509, -12.356284, 4.807433}
{-17.377851, -11.606272, 4.835161}
{-10.460915, -10.460915, 4.904989}
{-3.517838, -8.882053, 4.917283}
{3.517838, -8.882053, 4.917283}
{10.572057, -10.507978, 4.950764}
{22.150832, -12.994701, 4.922164}
{36.490983, -15.984709, 4.827194}
{49.477533, -18.72054, 4.68926}
{56.891467, -20.579464, 4.710036}
{64.014366, -21.488592, 4.71389}
{71.517873, -20.298534, 4.713398}
{78.324848, -18.849102, 4.728473}
{90.987648, -18.09318, 4.833991}
{-86.721012, -13.892543, 5.073472}
{-68.502321, -13.814371, 4.861271}
{-59.148331, -13.659582, 4.835863}
{-50.011661, -13.462409, 4.811115}
{-41.165408, -13.203843, 4.7888}
{-32.700828, -12.851986, 4.772555}
{-24.733522, -12.346652, 4.76963}
{-17.340107, -11.593316, 4.794191}
{-10.442434, -10.442434, 4.861557}
{-3.513158, -8.856834, 4.873196}
{3.513158, -8.856834, 4.873196}
{10.465747, -10.453263, 4.874703}
{21.851026, -12.45092, 4.967721}
{37.788577, -14.776997, 4.799332}
{51.754973, -16.318435, 4.625738}
{59.423166, -17.091755, 4.659444}
{66.283779, -17.592821, 4.660731}
{72.873595, -17.223822, 4.651106}
{78.540813, -16.716648, 4.668355}
{90.940344, -16.485447, 4.795503}
{-86.874655, -13.902005, 5.043758}
{-68.78735, -13.823653, 4.897791}
{-59.4066, -13.669942, 4.879579}
{-50.238482, -13.474076, 4.862198}
{-41.356227, -13.217161, 4.847346}
{-32.851905, -12.867363, 4.838509}
{-24.845038, -12.366105, 4.842478}
{-17.412855, -11.618334, 4.873155}
{-10.478106, -10.478106, 4.945302}
{-3.522206, -8.905483, 4.958218}
{3.522206, -8.905483, 4.958218}
{10.478106, -10.478106, 4.945302}
{21.435781, -11.982127, 4.94205}
{38.295566, -14.211874, 4.960129}
{53.029014, -15.70811, 4.688416}
{60.828095, -16.357683, 4.751996}
{66.819979, -16.819979, 4.752261}
{72.724142, -16.660142, 4.74752}
{78.196745, -16.210893, 4.754861}
{90.752839, -15.971868, 4.851743}
{-86.877826, -13.902203, 5.043138}
{-68.793288, -13.823848, 4.898563}
{-59.411992, -13.670161, 4.880503}
{-50.243229, -13.474323, 4.863278}
{-41.36023, -13.217443, 4.848584}
{-32.855084, -12.867697, 4.839905}
{-24.847392, -12.366519, 4.844019}
{-17.414395, -11.618865, 4.874826}
{-10.478864, -10.478864, 4.947076}
{-3.522399, -8.906515, 4.96002}
{3.522399, -8.906515, 4.96002}
{10.478864, -10.478864, 4.947076}
{21.026515, -11.66908, 4.982677}
{37.923917, -13.042929, 4.86215}
{53.135463, -13.869984, 4.697674}
{61.305402, -13.77275, 4.755492}
{67.040686, -13.324891, 4.752909}
{72.860532, -13.357485, 4.751857}
{78.486302, -13.803158, 4.756078}
{90.886311, -14.057475, 4.849861}
{-86.813069, -13.898176, 5.055743}
{-68.672474, -13.819887, 4.882948}
{-59.302384, -13.665737, 4.86181}
{-50.146829, -13.469337, 4.841432}
{-41.279001, -13.211746, 4.823542}
{-32.790654, -12.861202, 4.811687}
{-24.799805, -12.357666, 4.812849}
{-17.38326, -11.608133, 4.841032}
{-10.463569, -10.463569, 4.911216}
{-3.518511, -8.88567, 4.923606}
{3.518511, -8.88567, 4.923606}
{10.463569, -10.463569, 4.911216}
{20.38689, -11.569614, 4.928573}
{36.497305, -12.734443, 4.854206}
{52.092189, -13.41079, 4.682538}
{60.776601, -13.160087, 4.717132}
{66.814243, -12.622245, 4.706965}
{73.291945, -12.573496, 4.707985}
{79.476463, -13.113784, 4.716182}
{91.387835, -13.384022, 4.8138}
{-86.913313, -13.904433, 5.036184}
{-68.859895, -13.826049, 4.907253}
{-59.472502, -13.67262, 4.890907}
{-50.296528, -13.477096, 4.875439}
{-41.40522, -13.220615, 4.862527}
{-32.901501, -12.868518, 4.855501}
{-24.88608, -12.367808, 4.861243}
{-17.431739, -11.624859, 4.893654}
{-10.487402, -10.487402, 4.967065}
{-3.524573, -8.918142, 4.980323}
{3.524574, -8.918142, 4.980323}
{10.487402, -10.487402, 4.967065}
{19.752968, -11.528559, 4.973298}
{34.964572, -11.906026, 4.868589}
{50.380504, -11.537524, 4.744182}
{59.815618, -10.473525, 4.782378}
{66.555276, -8.88888, 4.775559}
{73.601745, -8.726027, 4.775926}
{80.555028, -10.255232, 4.781193}
{92.055836, -11.317673, 4.848348}
{-86.813069, -13.898176, 5.055743}
{-68.672474, -13.819887, 4.882948}
{-59.302384, -13.665737, 4.86181}
{-50.146829, -13.469337, 4.841432}
{-41.279001, -13.211746, 4.823542}
{-32.790654, -12.861202, 4.811687}
{-24.799805, -12.357666, 4.812849}
{-17.38326, -11.608133, 4.841032}
{-10.463569, -10.463569, 4.911216}
{-3.518511, -8.88567, 4.923606}
{3.518511, -8.88567, 4.923606}
{10.463569, -10.463569, 4.911216}
{18.955784, -11.456714, 4.932451}
{33.202068, -11.213281, 4.817896}
{48.710157, -10.01416, 4.717306}
{58.946206, -8.370062, 4.735525}
{66.289789, -6.318039, 4.729553}
{73.800148, -6.198389, 4.729512}
{81.257234, -8.183, 4.734912}
{92.53988, -9.77078, 4.80748}
{-86.877826, -13.902203, 5.043138}
{-68.793288, -13.823848, 4.898563}
{-59.411992, -13.670161, 4.880503}
{-50.243229, -13.474323, 4.863278}
{-41.36023, -13.217443, 4.848584}
{-32.855084, -12.867697, 4.839905}
{-24.847392, -12.366519, 4.844019}
{-17.414395, -11.618865, 4.874826}
{-10.478864, -10.478864, 4.947076}
{-3.522399, -8.906515, 4.96002}
{3.522399, -8.906515, 4.96002}
{10.478864, -10.478864, 4.947076}
{18.136204, -11.418039, 4.966852}
{31.538526, -10.691859, 4.816918}
{47.050041, -8.729728, 4.692063}
{58.142637, -6.620368, 4.779992}
{66.010129, -4.702884, 4.775324}
{73.924117, -4.793876, 4.775316}
{81.711178, -6.779034, 4.780354}
{92.862652, -8.528213, 4.835014}
{-86.874655, -13.902005, 5.043758}
{-68.78735, -13.823653, 4.897791}
{-59.4066, -13.669942, 4.879579}
{-50.238482, -13.474076, 4.862198}
{-41.356227, -13.217161, 4.847346}
{-32.851905, -12.867363, 4.838509}
{-24.845038, -12.366105, 4.842478}
{-17.412855, -11.618334, 4.873155}
{-10.478106, -10.478106, 4.945302}
{-3.522206, -8.905483, 4.958218}
{3.522206, -8.905483, 4.958218}
{10.478106, -10.478106, 4.945302}
{17.600905, -11.519881, 4.924399}
{30.067047, -10.679689, 4.894106}
{44.931806, -8.147279, 4.742584}
{57.196574, -4.717498, 4.76481}
{65.763288, -2.737803, 4.788566}
{73.957268, -3.179461, 4.788713}
{81.935755, -5.424991, 4.791929}
{93.034613, -7.377193, 4.840483}
{-86.721012, -13.892543, 5.073472}
{-68.502321, -13.814371, 4.861271}
{-59.148331, -13.659582, 4.835863}
{-50.011661, -13.462409, 4.811115}
{-41.165408, -13.203843, 4.7888}
{-32.700828, -12.851986, 4.772555}
{-24.733522, -12.346652, 4.76963}
{-17.340107, -11.593316, 4.794191}
{-10.442434, -10.442434, 4.861557}
{-3.513158, -8.856834, 4.873196}
{3.513158, -8.856834, 4.873196}
{10.442434, -10.442434, 4.861557}
{17.340107, -11.593316, 4.794191}
{28.297312, -10.974025, 4.933983}
{42.63998, -7.65539, 4.784527}
{56.019847, -3.175434, 4.708733}
{65.51714, -1.63274, 4.726756}
{73.960603, -2.433407, 4.725701}
{82.016839, -4.567318, 4.731739}
{93.110353, -6.483432, 4.795388}
{-86.801678, -13.897473, 5.057949}
{-68.65132, -13.819197, 4.880234}
{-59.283211, -13.664967, 4.858561}
{-50.129987, -13.46847, 4.837634}
{-41.264827, -13.210756, 4.81919}
{-32.779429, -12.860046, 4.806784}
{-24.791509, -12.356284, 4.807433}
{-17.377851, -11.606272, 4.835161}
{-10.460915, -10.460915, 4.904989}
{-3.517838, -8.882053, 4.917283}
{3.517838, -8.882053, 4.917283}
{10.460915, -10.460915, 4.904989}
{17.377851, -11.606272, 4.835161}
{26.772948, -11.363803, 4.957891}
{40.583821, -7.320706, 4.824402}
{53.926602, -2.32302, 4.675436}
{64.580493, -0.440648, 4.782409}
{73.420473, -1.71197, 4.783116}
{81.909505, -3.956457, 4.784432}
{93.113342, -5.873319, 4.836106}
{-86.76227, -13.895055, 5.065554}
{-68.578351, -13.816827, 4.870913}
{-59.217122, -13.662322, 4.847403}
{-50.071973, -13.465491, 4.824597}
{-41.216049, -13.207357, 4.804249}
{-32.740835, -12.856082, 4.789954}
{-24.763014, -12.351543, 4.788845}
{-17.35929, -11.599894, 4.815014}
{-10.45182, -10.45182, 4.883626}
{-3.515532, -8.869645, 4.895596}
{3.515532, -8.869645, 4.895596}
{10.45182, -10.45182, 4.883626}
{17.35929, -11.599894, 4.815014}
{25.506711, -11.804956, 4.860805}
{38.513145, -7.807263, 4.853533}
{51.669085, -2.735766, 4.792735}
{64.124706, 0.146961, 4.741115}
{73.168699, -1.408999, 4.77791}
{81.789355, -3.595526, 4.781571}
{93.081649, -5.435589, 4.837748}
{-86.882828, -13.902517, 5.04216}
{-68.802659, -13.824157, 4.899782}
{-59.420501, -13.670506, 4.881963}
{-50.250721, -13.474712, 4.864984}
{-41.366551, -13.217887, 4.85054}
{-32.870225, -12.86542, 4.84203}
{-24.862685, -12.363963, 4.846363}
{-17.416827, -11.619705, 4.877467}
{-10.48006, -10.48006, 4.949879}
{-3.522703, -8.908145, 4.962867}
{3.522703, -8.908145, 4.962867}
{10.48006, -10.48006, 4.949879}
{17.416827, -11.619705, 4.877467}
{24.918296, -12.18599, 4.882876}
{36.026013, -9.130213, 4.965843}
{49.28644, -4.242136, 4.85273}
{62.333344, -0.909626, 4.779839}
{72.783253, -1.610091, 4.836536}
{81.612129, -3.602027, 4.840431}
{93.026671, -5.30016, 4.884572}
{-86.676685, -13.889867, 5.081929}
{-68.42104, -13.811762, 4.851043}
{-59.074873, -13.656673, 4.823622}
{-49.947339, -13.459138, 4.796815}
{-41.111477, -13.200116, 4.772417}
{-32.658288, -12.847646, 4.754107}
{-24.690397, -12.345009, 4.749359}
{-17.306473, -11.587156, 4.772238}
{-10.432502, -10.432502, 4.838176}
{-3.510649, -8.84327, 4.849467}
{3.510649, -8.84327, 4.849467}
{10.432502, -10.432502, 4.838176}
{17.306473, -11.587156, 4.772238}
{24.710698, -12.254047, 4.759792}
{33.981785, -10.65284, 4.91805}
{46.392783, -6.091633, 4.937242}
{58.943368, -2.566265, 4.807966}
{71.44167, -1.752212, 4.719502}
{81.115106, -3.449947, 4.77606}
{92.856329, -5.058332, 4.848896}
{-86.917178, -13.904677, 5.035425}
{-68.867167, -13.82629, 4.908205}
{-59.479112, -13.672889, 4.892048}
{-50.302354, -13.4774, 4.876771}
{-41.410141, -13.220962, 4.864055}
{-32.905484, -12.868913, 4.857218}
{-24.889061, -12.368299, 4.86314}
{-17.433641, -11.625517, 4.895718}
{-10.488339, -10.488339, 4.969257}
{-3.524812, -8.919417, 4.98255}
{3.524812, -8.919417, 4.98255}
{10.488339, -10.488339, 4.969257}
{17.433641, -11.625517, 4.895718}
{24.889061, -12.368299, 4.86314}
{33.048794, -12.415154, 4.941702}
{43.70326, -9.095303, 4.984777}
{55.934368, -5.659696, 4.907177}
{68.611668, -3.694673, 4.838563}
{80.343326, -3.916925, 4.851816}
{92.640965, -5.30539, 4.913315}
{-86.467243, -4.6386, 5.04017}
{-67.858505, -4.615347, 4.891732}
{-58.292, -4.56445, 4.869703}
{-48.908239, -4.499558, 4.846933}
{-39.80149, -4.412556, 4.824648}
{-31.079925, -4.293226, 4.805696}
{-22.885597, -4.126013, 4.798042}
{-15.430024, -3.880094, 4.825207}
{-8.908145, -3.522703, 4.962867}
{-3.112763, -3.112763, 5.415094}
{3.112763, -3.112763, 5.415094}
{8.908145, -3.522703, 4.962867}
{15.430024, -3.880094, 4.825207}
{22.885597, -4.126013, 4.798042}
{31.194967, -3.874087, 4.862805}
{41.40628, -1.490995, 4.990716}
{53.106733, 1.126174, 4.98361}
{65.051512, 2.541827, 4.875748}
{76.825289, 3.42205, 4.806619}
{91.46418, 3.141078, 4.906885}
{-86.335322, -4.636125, 5.066174}
{-67.609702, -4.61304, 4.863088}
{-58.062619, -4.561915, 4.835161}
{-48.702707, -4.49677, 4.806281}
{-39.609957, -4.411565, 4.777879}
{-30.918359, -4.292449, 4.753081}
{-22.775267, -4.122119, 4.739839}
{-15.357003, -3.875076, 4.761893}
{-8.869645, -3.515532, 4.895596}
{-3.101921, -3.101921, 5.345518}
{3.101921, -3.101921, 5.345518}
{8.869645, -3.515532, 4.895596}
{15.357003, -3.875076, 4.761893}
{22.775267, -4.122119, 4.739839}
{30.918359, -4.292449, 4.753081}
{39.845797, -3.629397, 4.850311}
{50.041344, -1.679863, 4.965867}
{61.522716, 0.141205, 4.968264}
{73.03709, 1.056465, 4.89865}
{89.185274, 1.68774, 4.904193}
{-86.378486, -4.636928, 5.05772}
{-67.690701, -4.613787, 4.872346}
{-58.137214, -4.562735, 4.846325}
{-48.769462, -4.497671, 4.819416}
{-39.667359, -4.412558, 4.793033}
{-30.965401, -4.2935, 4.770127}
{-22.810932, -4.12337, 4.75863}
{-15.380568, -3.876688, 4.78232}
{-8.882053, -3.517838, 4.917283}
{-3.105412, -3.105412, 5.36794}
{3.105412, -3.105412, 5.36794}
{8.882053, -3.517838, 4.917283}
{15.380568, -3.876688, 4.78232}
{22.810932, -4.12337, 4.75863}
{30.965401, -4.2935, 4.770127}
{39.667359, -4.412558, 4.793033}
{48.949772, -3.928876, 4.866659}
{58.84508, -2.698675, 4.987956}
{69.757489, -1.394178, 4.976092}
{87.435883, -1.050844, 5.033063}
{-86.290092, -4.63529, 5.074976}
{-67.525241, -4.612266, 4.8535}
{-57.984919, -4.561065, 4.823604}
{-48.633261, -4.495837, 4.792684}
{-39.550326, -4.410538, 4.762198}
{-30.869566, -4.291365, 4.735445}
{-22.738334, -4.120832, 4.720402}
{-15.332641, -3.873417, 4.740781}
{-8.856834, -3.513158, 4.873196}
{-3.098319, -3.098319, 5.322368}
{3.098319, -3.098319, 5.322368}
{8.856834, -3.513158, 4.873196}
{15.332641, -3.873417, 4.740781}
{22.738334, -4.120832, 4.720402}
{30.869566, -4.291365, 4.735445}
{39.550326, -4.410538, 4.762198}
{48.633261, -4.495837, 4.792684}
{58.022097, -4.430125, 4.897521}
{67.676228, -3.956966, 4.950457}
{86.483187, -3.291654, 5.155497}
{-86.458312, -4.63843, 5.041946}
{-67.841542, -4.615189, 4.88976}
{-58.276338, -4.564275, 4.867324}
{-48.894181, -4.499366, 4.844132}
{-39.789271, -4.412354, 4.821435}
{-31.069849, -4.292999, 4.80208}
{-22.878001, -4.125743, 4.794028}
{-15.424985, -3.879746, 4.820836}
{-8.905483, -3.522206, 4.958218}
{-3.112012, -3.112012, 5.410284}
{3.112012, -3.112012, 5.410284}
{8.905483, -3.522206, 4.958218}
{15.424985, -3.879746, 4.820836}
{22.878001, -4.125743, 4.794028}
{31.069849, -4.292999, 4.80208}
{39.789271, -4.412354, 4.821435}
{48.894181, -4.499366, 4.844132}
{58.276338, -4.564275, 4.867324}
{67.841542, -4.615189, 4.88976}
{86.458312, -4.63843, 5.041946}
{-86.461777, -4.638496, 5.041257}
{-67.848122, -4.61525, 4.890524}
{-58.282413, -4.564343, 4.868246}
{-48.899633, -4.49944, 4.845218}
{-39.79401, -4.412432, 4.822681}
{-31.073756, -4.293087, 4.803482}
{-22.880946, -4.125848, 4.795585}
{-15.426939, -3.879881, 4.822531}
{-8.906515, -3.522399, 4.96002}
{-3.112303, -3.112303, 5.412149}
{3.112303, -3.112303, 5.412149}
{8.906515, -3.522399, 4.96002}
{15.426939, -3.879881, 4.822531}
{22.880946, -4.125848, 4.795585}
{31.073756, -4.293087, 4.803482}
{39.79401, -4.412432, 4.822681}
{48.899633, -4.49944, 4.845218}
{58.282413, -4.564343, 4.868246}
{67.848122, -4.61525, 4.890524}
{86.461777, -4.638496, 5.041257}
{-86.390954, -4.637161, 5.055268}
{-67.714172, -4.614004, 4.875041}
